RAD1_cam1_X,RAD1_cam1_Y,RAD1_cam2_X,RAD1_cam2_Y,RAD2_cam1_X,RAD2_cam1_Y,RAD2_cam2_X,RAD2_cam2_Y,RAD3_cam1_X,RAD3_cam1_Y,RAD3_cam2_X,RAD3_cam2_Y,MCIII1_cam1_X,MCIII1_cam1_Y,MCIII1_cam2_X,MCIII1_cam2_Y,MCIII2_cam1_X,MCIII2_cam1_Y,MCIII2_cam2_X,MCIII2_cam2_Y,MCIII3_cam1_X,MCIII3_cam1_Y,MCIII3_cam2_X,MCIII3_cam2_Y
479.478777885,86.0328415107,571.818179522,74.0553586653,484.558128725,108.710126461,559.474262119,99.1751702573,481.565731856,143.930656345,571.103101116,133.41306693,660.45769412,801.697798377,592.582864183,865.341779619,680.570205402,796.784463827,574.019686965,861.915669615,685.555173396,827.606917112,583.50279152,898.394654001
479.30052101,86.2502028015,571.832542427,74.2459989799,484.215064104,109.173689866,559.531005959,99.2500813912,481.474569887,143.673577257,571.085327619,133.420777715,659.843266926,802.457710407,590.826052959,866.099514108,679.779585135,797.648295113,572.267092741,862.487218152,684.885855376,828.683151191,581.581115033,899.24056663
479.222283134,86.5117585157,571.745909781,74.0819479421,484.198172938,109.19586225,559.415666657,99.2142749465,481.381964228,143.951276795,571.076893837,133.266827939,659.004350279,803.44126931,589.068954088,866.925277315,679.11529466,798.45207253,570.924481342,863.394045876,684.044691023,829.61101413,579.672465828,899.713030759
479.193702426,86.6000602615,571.818274935,74.1344756035,484.273449374,108.972732905,559.404326599,99.0457963835,481.473177502,143.759010706,570.977406919,133.499527238,658.214548736,804.406308958,587.448914058,867.910783203,678.454714015,799.518885359,569.073705274,864.202373253,683.189287114,830.700799845,577.775173892,900.65191849
479.228741985,86.4092449844,571.794457328,74.0556911738,484.407193396,109.133472252,559.448979773,99.1605658288,481.749962113,143.738771368,571.023651013,133.270360586,657.400636482,805.344323519,585.502968452,868.341346498,677.547759754,800.621384155,567.312156305,865.090837865,682.33025399,831.6934754,575.906081569,901.503539987
479.186383595,85.9845315021,571.823717459,74.0711930282,484.33402841,108.770735849,559.479119027,99.0613572344,481.408651581,143.872658366,571.03453814,133.358438131,656.56885605,806.194799794,583.837567276,869.211732035,676.682349888,801.505920383,565.451243465,865.998703944,681.376281798,832.772250503,573.977756065,902.108598734
479.293233875,86.1978102108,571.695830991,74.0410149758,484.436705008,108.769732356,559.469898886,99.2242960864,481.518011231,143.981155599,570.920060424,133.380087061,655.764230601,807.152995055,582.286489545,869.996776769,675.932328188,802.315143471,563.799893163,866.539970669,680.419505157,833.612772732,572.165163182,902.982975759
479.085637792,86.4210646086,571.810336197,73.9984191633,484.558890039,108.884345276,559.489784576,99.099788377,481.677931498,143.820901244,571.000198542,133.431522014,654.989093507,808.05835791,580.472631353,871.135157345,675.164979166,803.188365097,562.234149446,867.584858971,679.603407785,834.709532957,570.215541255,903.848717663
479.471395448,86.1970253514,571.821516448,74.1353081951,484.469855978,108.974940667,559.203964959,99.0464195348,481.661511696,143.789709474,570.921208239,133.265711888,654.092569342,808.964844694,578.914399777,871.542818914,674.388163513,804.058030678,560.28166961,867.898120623,678.693256005,835.349514726,568.235431451,904.596739744
479.21064423,86.140454044,571.767835117,73.9866081079,484.485023449,108.843534694,559.467178634,99.1646722346,481.503098826,143.725166951,570.957614845,133.358296266,653.180965058,809.907413922,577.179043136,872.436032415,673.503712133,804.880535075,558.735148349,868.721815568,677.736338363,836.413340652,566.609099296,905.285159038
479.167658244,86.0489141823,571.663118787,73.9472897869,484.369686679,108.88542518,559.352863408,99.0983148318,481.51145794,143.585037896,570.84404347,133.38594412,652.317515337,810.725398034,575.429079949,872.864627287,672.550397531,805.688724741,556.791002323,869.393396624,676.668796309,837.35824796,564.662632663,906.267992815
479.212990806,86.1717510748,571.407000304,74.0475875615,484.215989105,109.027011015,559.342352124,99.1158036662,481.571393521,143.65744003,570.806978011,133.425912844,651.704379955,811.56221065,573.916397022,873.518090436,671.848101669,806.658391999,555.414811839,869.951788343,675.863491216,838.201290685,562.832236355,906.804893369
479.324654065,85.9200094057,571.73164648,74.0370224227,484.397621004,108.923963499,559.345870837,99.1806177758,481.549916685,143.65959289,570.883683845,133.326871448,650.816480149,812.301945989,572.24763228,874.419992606,670.972950246,807.401480044,553.714563191,870.765657106,674.879114415,839.27949687,561.187682254,907.620114994
479.498085837,86.2509382287,571.603049622,74.0069299338,484.293249532,108.70479948,559.275862525,99.1450387099,481.410382323,143.512222879,570.969244698,133.362721033,649.948440607,813.306804031,570.537994569,874.968681218,670.113633084,808.253221599,552.028009187,871.406855513,674.120257727,840.045211,559.210114947,908.234678623
479.087393624,86.0252044034,571.549841434,74.016530448,484.128687429,108.960604368,559.161141502,99.1640564412,481.438592807,143.772772374,570.781314236,133.435085147,648.89830939,814.103115455,568.673469525,875.716481241,669.131974345,809.071562329,550.27187474,872.086919528,673.019569886,841.077308183,557.355517243,908.629578547
479.0785738,86.3239400745,571.413604644,74.0682701381,484.348055045,108.842195651,559.232365069,99.1874549389,481.329772728,143.906788761,570.846422395,133.33645529,647.965541778,814.898301766,566.84016494,876.406696048,668.29340217,809.909230394,548.611687372,872.727639962,671.790507039,841.943376063,555.297898091,909.417139564
479.111220749,86.5091352789,571.620645317,74.0288427602,484.344638002,108.827090732,559.5,99,481.35118209,143.659791405,570.852601913,133.301283213,647.010021773,815.887528277,565.173751361,877.022771575,667.25542943,810.784520821,546.835146525,873.622926294,670.917275708,842.712533482,553.427710275,910.120438522
479.254673127,86.3622820839,571.579149902,73.8849896372,484.350385609,108.84359198,559.239723454,99.097289671,481.296056792,143.51673587,570.859594952,133.26330567,646.314123106,816.610939091,563.373785135,877.840993178,666.468475468,811.584677712,545.042255555,874.167373887,670.008292519,843.656252324,551.420084301,910.760488769
479.164544223,86.2864237882,571.470462483,74.0096072958,484.114593896,108.944059303,559.08664228,99.1039848052,481.379110809,143.488600903,570.814311914,133.183325536,645.294360391,817.437180613,561.690678775,878.309968632,665.676427302,812.345374235,543.182867555,874.774374698,668.909486989,844.438840895,549.453407893,911.549642618
479.219787824,86.4656911192,571.67592235,74.1127876273,484.069956447,109.035769591,559.244827017,99.1195129541,481.374031537,143.543430004,570.725028895,133.31500986,644.458652282,818.239347871,559.801891924,878.909425199,664.695595637,813.198550105,541.576821079,875.179607866,667.849344556,845.369236092,547.503001395,912.17267425
479.029896962,86.1372283011,571.428516405,73.8288008656,484.346783208,108.858128842,559.112665472,99.0275341631,481.32685788,143.586403309,570.77712705,133.165547262,643.566606476,819.00127396,558.046963491,879.352355826,663.739333811,813.931780071,539.700808636,875.621517711,666.879348488,846.157915454,545.540640967,912.62657882
479.0697719,86.394181411,571.515218062,74.0299358132,484.125769451,108.97425577,559.099572556,98.969398707,481.081161074,143.166807634,570.75639988,133.189258301,642.636092273,819.771614945,556.336248549,879.998053692,663.071519115,814.690252318,538.053459743,876.303632171,666.096237482,846.894017807,543.727479778,913.416197184
479.105924764,85.8622662321,571.454135944,73.9570951927,483.977068961,108.954135473,559.005608662,99.0294857361,481.196835956,143.786806784,570.737908601,133.235341822,641.838747019,820.37989051,554.764139073,880.496997974,662.138085419,815.433361422,536.194973758,876.748764013,665.083844548,847.704908767,541.78585328,913.636470412
479.078151565,86.0254453888,571.569075906,73.8952097776,484.1500051,108.689890344,558.979707984,98.9497772568,481.27911854,143.752211584,570.739318712,133.280885395,640.780611408,821.310306295,552.971887472,881.000192961,661.172415277,816.069740255,534.648054919,877.527461325,664.042695274,848.349396257,539.916927285,914.295158026
479.259921589,85.908907682,571.335483127,74.0687940492,484.077981194,108.587152555,559.050984305,98.9346566344,481.169063362,143.625320755,570.503673027,133.295012767,639.870581567,821.771959525,551.096660246,881.553076963,660.264220033,816.719670343,533.108886294,878.013226092,662.976128971,849.285187844,538.101183449,914.871967276
479.135226151,86.161601704,571.370882355,74.0108231072,483.840998595,108.90264183,559.200281754,98.9117441268,481.144252975,143.583558356,570.601515482,133.288484815,638.937779956,822.645685181,549.409178538,882.194134369,659.217108936,817.605508207,531.130721405,878.519009696,661.875048727,850.029470863,536.127062266,915.296066626
478.699311248,86.0025660607,571.366429647,73.8696280781,483.979835855,108.942874405,559.088949223,99.0502136748,481.067103834,143.582587791,570.532442297,133.257276012,638.061448031,823.490070004,547.735791219,882.736941577,658.306944686,818.26944768,529.517406486,879.162171814,660.8640269,850.880211213,534.374369722,915.904672853
479.067633872,86.5184649436,571.376978552,73.8772332981,484.079499946,108.779581633,559.05893707,98.8990444797,480.935550271,143.663012337,570.542220766,133.301147522,637.06251771,823.997492921,546.056406692,882.911375683,657.393827347,818.825797182,527.705449904,879.626362711,659.785336373,851.586673691,532.373738087,916.527076009
478.94940075,86.1356416444,571.393120932,73.8165521324,483.918525825,109.116661268,559.049089697,98.9669464581,481.347526467,143.558445558,570.423370124,133.278004002,636.072762922,824.792177723,544.344070356,883.556095929,656.407851458,819.729916675,526.119083432,879.988881221,658.727587264,852.30156468,530.467586534,917.002362898
478.883688689,86.1434777731,571.367166048,74.1059073955,484.047592799,108.880135819,559.026965246,99.0538339184,481.031966079,143.593710064,570.584609999,133.228089032,635.069464628,825.434463379,542.412378092,883.880995755,655.431901061,820.297053076,524.166949787,880.36755259,657.665926914,853.02430265,528.582507194,917.37364005
478.933980768,86.0065035632,571.422110665,73.9498557506,483.890256968,108.860724253,558.883325752,99.099755832,481.137532994,143.263683658,570.600705769,133.315508661,634.098791322,826.276788401,540.543389238,884.501567088,654.425785346,820.974154258,522.50343101,881.215080413,656.495067564,853.914974152,526.533800498,917.823394336
478.874205924,86.1339397049,571.235331114,73.9509475429,483.86068601,108.66389108,558.795050454,99.0011327967,481.268697778,143.556667093,570.420093496,133.175192739,632.875750377,827.043737982,538.600693019,884.887451834,653.257276807,821.794501284,520.623058287,881.567022447,655.143460235,854.671310074,524.443056395,918.473510297
478.90626953,86.2504947622,571.274753872,73.8915822099,483.979329072,108.810517493,558.880055605,99.0377811393,481.309196742,143.773983099,570.459171556,133.291654831,631.82672036,827.697811826,537.003137493,885.463930975,652.324327317,822.577521146,518.860359035,882.205258469,654.021527338,855.298907129,522.434927601,918.776696012
478.757907226,85.9835258017,571.279790608,73.8149838729,484.027377109,108.717556226,558.879544736,99.0407992514,481.222187753,143.303208158,570.525692793,133.183981473,630.895451398,828.291690141,535.211317447,885.882807159,651.317244012,823.093216417,517.062792369,882.25716732,652.871685005,856.010563906,520.586616105,919.206714179
478.677082166,85.8191042065,571.454290377,73.8941509399,483.768226762,109.05421765,559.056767797,98.9035184374,480.950024971,143.395432829,570.540178719,133.135877488,629.819705055,828.995115226,533.487386159,886.215794708,650.271605166,823.742417862,515.313589069,882.856370814,651.74129254,856.565540117,518.541885484,919.71359933
478.822131848,85.9712865806,571.289220114,73.9705814507,484.045258971,108.756589768,558.990777318,98.9729329439,480.980749391,143.409027013,570.612626056,133.190241687,628.655881131,829.530258959,531.675011029,886.63962667,649.246980677,824.37814917,513.443182081,883.165578992,650.683702747,857.464965415,516.653047866,920.212842095
478.68540636,85.9936179738,571.010374884,73.9974554627,483.95111533,108.717346802,558.868971773,99.0148230379,481.066972314,143.365259364,570.400481517,133.106826813,627.59333621,830.341321651,530.03319112,887.042532696,648.170967689,825.173096757,511.64768203,883.408314872,649.417030545,858.125942123,514.669446245,920.514529913
478.952580132,85.9604607481,571.241038565,74.0905966845,483.883573918,108.68708563,558.885158578,98.8665681693,480.936671891,143.259793352,570.546098564,133.191392194,626.699671556,831.042818317,528.054537029,887.658091285,647.061636724,825.600101186,509.879132153,883.924097629,648.27965785,858.778799064,512.716933468,920.818344378
478.875324546,85.7167818504,571.265457023,73.8472538278,483.769260115,108.774883796,558.941542803,98.91814767,480.874243348,143.314213102,570.547724134,132.980257006,625.630091347,831.492965659,526.416704317,887.758545051,646.089756516,826.303331771,508.230883217,884.442015038,647.097779421,859.447678975,510.787740394,921.227458188
478.765041196,86.0457947725,571.314583772,73.9274351838,483.689969211,108.823849676,558.943518933,98.895886233,480.958133751,143.423621074,570.537939628,133.232101282,624.369963931,832.077192234,524.434231585,888.125949098,644.972959442,826.951406729,506.327691573,884.881088705,646.00082218,860.010966204,508.685221983,921.526846888
478.803585569,86.1712298078,571.29893961,73.9161542717,483.80423552,108.546136024,558.725511979,98.9955124764,481.034902933,143.421149109,570.378208798,133.19781296,623.482729525,832.638567086,522.747789265,888.516165063,644.027340165,827.32791654,504.707205476,885.239968186,644.728004368,860.507821936,506.877716408,922.099585905
478.656674955,85.8549405371,571.235154791,73.8969133695,483.84561626,108.471523559,558.945951618,98.9029182226,480.857162147,143.231479465,570.47859243,133.102180984,622.440989224,833.283394141,521.173910179,888.961115247,643.040420721,828.03817125,502.811231903,885.342740213,643.73304366,861.198517617,505.007575548,922.007531119
478.875647376,86.0605024426,571.204650642,73.8046455512,483.758429374,108.816520291,558.906965516,98.7144166112,480.773845902,143.150565368,570.314821095,133.223864351,621.331790663,833.836318725,519.212673677,889.157772272,641.911279388,828.440909557,500.960041538,885.592639685,642.639301862,861.625428313,503.136032503,922.636248724
478.705138748,85.8534967228,571.131989645,73.8173613631,483.674419269,108.660349841,558.92498575,98.7317260333,481.066912429,143.385512343,570.458619657,133.113726786,620.277688882,834.337506501,517.283753836,889.615151399,640.888669015,829.068827077,499.140688003,885.94461363,641.407930745,862.410405687,500.936175522,922.754725195
478.586581238,86.1276406694,571.213238256,73.7954764549,483.553329436,108.660159645,558.828681254,98.8721714326,480.788243236,143.338307233,570.364250655,133.047812561,619.264468793,834.798560769,515.75924692,889.717357115,639.758837423,829.549511109,497.645189004,886.415366061,640.198323103,862.907360688,499.1719821,923.018679162
478.440250712,85.9130352288,571.122063584,73.874481449,483.668735868,108.537548895,558.888738728,98.910053316,480.610913097,143.172650841,570.330664567,133.146721425,618.24118067,835.413521208,513.986655246,890.174119202,638.832964397,829.944265718,495.83311505,886.693701534,639.101900497,863.309866844,497.393506109,923.275403089
478.5,85.5,571.265067201,73.8341727382,483.799657646,108.455401257,558.750081989,99.006105859,480.878441597,143.326598,570.384547771,133.114444025,617.15763121,835.875446755,512.142495933,890.36273727,637.67718615,830.675577851,494,886.5,637.843292665,864.060948428,495.461327518,923.427256319
478.90438889,85.9997142834,571.075412608,73.8271791055,483.502328472,108.595048549,558.718071715,98.8416209296,480.674360144,143.248980221,570.490739274,133.047666064,615.967288218,836.42710584,510.580053151,890.426696435,636.786660419,831.10433539,492.377704654,887.253939713,636.605817288,864.298043836,493.50799523,923.755162511
478.522344654,85.8959360729,571.078443496,73.7697462549,483.808215135,108.481521,558.712274455,98.9870161739,480.618734935,143.424507724,570.195070012,133.17204823,614.996243157,836.906458598,508.732881334,890.784112506,635.681392334,831.563674198,490.705280255,887.412332029,635.512409684,864.920495357,491.599296231,923.889335919
478.944026801,85.364421951,571.168428614,73.7744916557,483.698176515,108.401965762,558.879304006,98.9486819586,480.967931418,143.389997081,570.155972136,133.143600946,613.740420724,837.359217215,506.939135398,890.97001678,634.414597706,832.127880421,488.906109095,887.603839173,634.274019461,865.63074042,489.657718052,924.147635302
478.95421764,85.8216722841,571.1478323,73.8529752592,483.692937553,108.621599164,558.56824642,98.9225330301,480.91982139,143.108492225,570.355348019,133.155409798,612.703941239,837.732036518,505.220864847,891.185376376,633.498223824,832.390593842,487.00010163,887.704120216,633.04991783,865.968443289,487.718808418,924.286891232
478.415583128,85.8364257069,571.029942812,73.9621585571,483.744260902,108.462703687,558.761288324,98.8131209924,480.719453438,143.294569571,570.223571037,133.158863273,611.589413694,838.220461941,503.468933229,891.35779579,632.244402438,832.901883452,485.279264627,887.788278746,631.584342826,866.681476247,485.658805533,924.570457152
478.507206435,85.6721537445,571.148494737,73.7621545273,483.512617967,108.486486379,558.669810767,98.8223660543,480.739657173,143.401996341,570.336763737,133.072703899,610.411705658,838.792000723,501.662365832,891.347842174,631.073349008,833.438706883,483.482821108,888.213221227,630.4752435,867.008007455,483.837284749,924.634504219
478.578180426,85.9893246388,571.156617102,73.8143555422,483.549950438,108.391392483,558.694796163,98.8815638905,480.953559004,143.162688028,570.281167012,133.001054734,609.381995148,839.370648265,499.746418567,891.688219843,630.018865746,833.977260412,481.756321899,888.422330828,629.303565441,867.609316851,481.829455431,924.871988524
478.514641696,85.6844373784,571.042783675,73.8108346249,483.631883519,108.30762265,558.728645889,98.8042586834,480.627084594,143.342928719,570.118611387,132.971108597,608.004675662,839.779671438,497.954212235,891.743905728,628.765413418,834.359091356,479.821551159,888.76363943,628.000318552,867.903838615,479.80306567,924.914215231
478.618145481,85.6897210222,571.184629594,73.7566522554,483.627204929,108.800896262,558.822614126,98.8010776585,480.864906161,143.32088649,570.181485213,133.056732552,606.905390058,840.086655036,496.235889682,891.788240089,627.655106855,834.780502283,478.065161444,888.618067354,626.719623345,868.375641317,477.814610227,925.072803264
478.594304826,85.5422705457,571.042088818,73.6599669612,483.778241515,108.680671166,558.752139304,98.9747487069,480.82992695,143.055019401,570.243767979,133.10340559,605.695939209,840.519449382,494.502767684,892.089514669,626.484484767,835.215474756,476.419301177,888.645241027,625.249390794,868.8944386,475.889291856,925.131959821
478.621457072,85.7453400215,570.998595458,73.8722505626,483.613816889,108.397117988,558.523429308,98.9284710652,480.791142606,143.339412402,570.273765817,132.988400827,604.646917501,840.874457348,492.472353583,892.203313782,625.371431625,835.518837589,474.612151259,888.958553518,624.132531786,869.145172883,473.987866967,925.157218941
478.526055253,85.6427856892,570.897605016,73.6866071715,483.464783469,108.342141772,558.630983685,98.7441850912,480.626098956,143.008428473,570.17898345,133.034158379,603.599998639,841.272034631,490.890267602,892.181824184,624.341277289,835.928596405,472.81512722,889.180466505,622.882982942,869.446134713,472.049538536,925.34598498
478.392042015,85.8951344138,570.970198423,73.7592895299,483.555083045,108.484399064,558.418066369,98.8151111512,480.875816004,143.282834984,570.18552744,133.062107337,602.48056047,841.723907946,489.355001874,892.280358377,623.088363903,836.305243515,471.235989308,889.210640804,621.687845009,870.110124872,470.34170952,925.357476895
478.374781445,85.6780247527,570.934925872,73.7485067249,483.67870855,108.300754196,558.670088858,98.7474942754,480.740653352,143.171481878,570.167855644,133.126635234,601.431060506,841.921397505,487.623187962,892.254969429,622.070006385,836.509983171,469.468166379,889.368632772,620.557952629,870.310670599,468.524722818,925.373405411
478.396091516,85.5698199702,570.958496049,73.7284662802,483.5,108.5,558.644001051,98.886547216,480.867101164,143.260001564,570.247075073,133.050112636,600.160086396,842.394084581,485.915304548,892.432002259,620.877111568,836.854221426,467.869103785,889.266460903,619.272797666,870.618901064,466.663389446,925.411467911
478.501300896,85.7170272882,571.111394025,73.7666097841,483.672379077,108.260379808,558.611349185,98.8720269016,480.618300051,143.379828042,570.260063666,133.174037125,599.17788828,842.715961022,484.262338737,892.360498239,619.873872605,837.092413761,466.346707852,889.232868933,618.194311346,871.00835297,464.94471017,925.430603708
478.383576368,85.5681291656,570.909420765,73.8898960189,483.748398362,108.648492395,558.491278549,98.6582415121,480.739373093,143.291356178,570.1206037,133.191125284,598.126897111,842.913622942,482.429138577,892.402604446,618.891476834,837.397114372,464.537316036,889.392521946,617.104164555,871.076713928,462.923718469,925.373367171
478.507420985,85.6118378161,570.925141468,73.8228917657,483.574079838,108.482251425,558.505496645,98.6941949686,480.730356375,143.28672958,570.215203428,133.032271776,596.924557883,843.231769245,480.884178938,892.46232621,617.769270791,837.852579966,462.771649586,889.449419449,615.651809542,871.555213001,461.064526513,925.297784111
478.437760337,85.5485261352,570.978082989,73.7534029467,483.375948995,108.346000409,558.523137716,98.6645219301,480.541105159,143.004439217,570.039006132,133.099928391,595.824555368,843.521290871,479.190540681,892.448825524,616.602608092,838.055606009,461.060378089,889.47539583,614.346195469,871.630001586,459.183093072,925.097253835
478.349810523,85.6165043209,570.934903733,73.7928809641,483.310050807,108.555379131,558.45781032,98.9831404464,480.777137372,143.10121882,570.152006227,133.021313969,594.62946125,843.836705493,477.34657268,892.484174189,615.368808955,838.4782172,459.247127193,889.547365994,612.929053808,872.205382351,457.214732643,925.30647885
477.939527525,85.7913348018,570.996684332,73.718992247,483.495918477,108.584702686,558.479203747,98.8464215559,480.508468716,142.997779665,570.129165508,133.101091944,593.448704765,844.152901559,475.621901615,892.533255659,614.205841118,838.667903466,457.633168772,889.22232669,611.766496921,872.341391009,455.331458376,925.19925511
478.518072145,85.5242686349,570.829871587,73.6838940075,483.394792831,108.233096567,558.537840978,98.8578241415,480.696916823,143.288493726,570.062525099,133.055844091,592.087304987,844.343028548,473.949598191,892.284612603,612.959384692,838.933850914,455.7352862,889.381938684,610.596636191,872.440871052,453.527746195,925.17065779
478.631428507,85.2977550833,570.91164164,73.6750698858,483.588259213,108.493080777,558.469999071,98.8481932198,480.601971126,143.195835914,569.985919613,133.062971978,590.861106003,844.574924826,471.917152652,892.348834248,611.775389576,839.024347037,453.932585007,889.420641432,609.059930824,872.774385824,451.541861113,925.035259518
478.562069841,85.3530407137,570.819721077,73.7286494535,483.411989674,108.348217993,558.647348381,98.6994757725,480.462819323,143.138905285,569.976783658,132.980949503,589.706574409,844.936039281,470.183244769,892.209661617,610.499324172,839.416146567,452.092436139,889.380588314,607.581427803,873.099711772,449.488544039,924.723882503
478.481051208,85.6064484955,570.872280301,73.8703903395,483.393090445,108.132044554,558.395425726,98.8983528115,480.339388307,143.267903241,570.049135597,132.97419863,588.373449963,845.087694901,468.611140743,892.158920844,609.231113132,839.575133229,450.336453745,889.288608216,606.40778362,873.235845168,447.505324869,924.64354721
478.611359441,85.5041552385,570.90576635,73.7551180251,483.394387754,108.557054499,558.36296803,98.8167052462,480.327279849,142.977366961,569.923042185,133.014278731,587.101126593,845.312003276,466.930657113,891.919839069,607.891541281,839.721353038,448.618645714,889.101531828,604.750071427,873.630254708,445.716632029,924.496808947
478.413026162,85.6218738158,570.857593147,73.7233824429,483.383032817,108.222017894,558.358897811,98.8043753354,480.811858576,143.077072918,569.906049947,133.086751935,586.098724346,845.579977955,465.042108298,892.073228992,606.852558633,840.041404287,447.036804206,889.074197216,603.558096974,873.753841142,443.875530823,924.438568684
478.486815474,85.4180956992,570.835137756,73.7915775168,483.142306793,108.183767886,558.25130097,98.7461275695,480.583505493,143.000201236,569.907914988,133.001115554,584.761138383,845.761271385,463.4175665,891.857123761,605.566560307,840.220916096,445.123370361,888.966052153,602.184857813,873.85529512,441.955585279,924.186470673
478.260947453,85.5249122003,570.735152518,73.7760529246,483.392039646,108.308990683,558.346340244,98.8086046916,480.275128081,143.016964276,569.885259783,133.083094833,583.382253095,845.982469977,461.716287944,891.704235425,604.353003261,840.482158935,443.541130663,888.85357376,600.710036567,874.062843638,440.190965518,924.073335519
478.191488617,85.6930488037,570.765947765,73.7065197685,483.381487255,108.349060066,558.186568485,98.6678811242,480.728065188,143.041634912,569.871675616,132.918315787,582.194913021,846.280601469,460.11752193,891.697607361,603.110389716,840.884628752,442.067305755,888.763397268,599.399223027,874.346889668,438.465075493,923.890978001
478.162111777,85.7693216176,570.705270918,73.660577384,483.299886514,108.351906382,558.212162966,98.8184895405,480.332552428,142.95610692,569.876306507,133.035969145,581.156167122,846.197546679,458.625050086,891.480460711,602.100875709,840.789692745,440.306589632,888.532676671,598.20163554,874.254212898,436.568760717,923.693243626
478.116634475,85.4402461028,570.786684975,73.7457143227,483.461230081,108.274441305,558.280686349,98.6973156642,480.596780819,143.053556418,569.854230013,132.993810043,579.980945399,846.282557722,456.948523188,891.261669296,600.789828085,840.961504412,438.730682458,888.378273125,596.689311779,874.593486948,434.825699937,923.548574625
478.027268282,85.7064374529,570.759246918,73.7904846234,483.320024739,108.224965336,558.081372178,98.8554373095,480.243632489,142.913770671,569.861234737,133.037108151,578.819063442,846.679132926,455.208527575,891.127102934,599.476580391,841.006920092,436.867716427,888.189744849,595.6355079,874.565111675,433.070721696,923.238607634
478.231046877,85.6886793003,570.752621767,73.5831549786,483.386824469,108.230979013,558.276422114,98.8597734269,480.602830464,143.09319965,569.63303742,133.009618075,577.502750092,846.676347062,453.242460243,890.880900125,598.182414062,841.245739577,434.95418095,887.897531907,594.304980497,874.871569845,430.958726666,922.891014137
478.429830124,85.4973744934,570.632144135,73.7975349788,483.362298613,108.335928908,558.177774246,98.7598643288,480.558446749,143.218677912,569.903967729,133.055717782,575.855089224,846.808590882,451.067430955,890.801459366,596.502628967,841.110947468,432.818138672,887.765801595,592.342939054,874.81101882,428.442449436,922.551597901
478.192723081,85.3614496945,570.520478005,73.5630294407,483.304381179,108.533669205,557.996049429,98.7518856402,480.524642499,142.973553328,569.615508294,132.977870774,574.200572771,846.926290591,449.025710299,890.373101984,594.922993859,841.302327671,430.73112778,887.506563115,590.60711219,875.099540005,426.405365797,922.200913345
478.062590574,85.5813707587,570.470753643,73.7354217351,483.287414177,108.180070948,558.091040507,98.7870141158,480.21413323,142.841143994,569.707370906,132.9495924,572.687185021,847.210159012,447.262734486,890.142514676,593.659708126,841.426369018,428.893809433,887.182830886,589.039971378,875.068588153,424.402707288,921.980248861
478.31754913,85.6903222799,570.646093879,73.6452273965,483.386163667,108.302812889,557.96736877,98.6550447611,480.452057743,142.961253988,569.703710725,132.838932243,571.715489551,847.252723825,445.951058713,889.881338966,592.593440264,841.424283613,427.687647433,887.139589195,587.965852738,875.10536265,422.933455241,921.80195157
478.363624169,85.409279146,570.616207998,73.6425645229,483.207959391,108.18159919,558.204026249,98.6987438753,480.32596672,143.29339639,569.657349953,132.978327671,570.961910562,847.145932882,444.886853212,889.569465979,591.610306366,841.61347857,426.461813598,887.067788923,587.247124222,874.837794514,421.632342482,921.401180983
478.126328397,85.3757156517,570.59052295,73.5328906644,483.258100267,107.980827933,557.966267568,98.6549073432,480.551133486,142.933707139,569.618424251,132.967778317,569.947436032,846.972587899,443.344241965,889.473125456,590.69483573,841.714379017,425.139687388,886.66871496,586.077484049,875.124871118,420.265517254,921.123442081
478.090440036,85.8612740981,570.437071625,73.487490323,483.336585356,108.090571799,557.97099879,98.7659639375,480.613244435,143.003587782,569.647411284,133.090315119,568.605129119,847.009768543,441.744048071,889.32714843,589.370213755,841.60792367,423.345612126,886.326683684,584.372898811,875.300212002,418.447856621,920.908294974
478.418235337,85.3456237397,570.478665765,73.7462502119,483.190531013,108.433629481,557.911280964,98.7553464456,480.250347318,142.965936305,569.560898882,133.084816219,567.144804737,847.260693188,440.186458402,888.859024927,587.966472594,841.676325246,421.587537717,886.254886235,583.008092783,874.918551468,416.538909285,920.512510174
478.083958218,85.6077324692,570.40902757,73.7302746775,483.164692547,108.253311631,558.040427593,98.6580102332,480.738190244,142.836363947,569.472690134,132.83767065,566.01175553,847.444084991,438.761340058,888.508421327,586.866146222,841.828948959,420.269741062,885.986806425,581.690337141,875.031021197,415.033716226,920.05906794
478.241035107,85.1502786394,570.556168618,73.5707515857,483.299475995,108.12967131,558.017019369,98.6634521338,480.313846133,143.034517459,569.639357274,133.020766878,565.101195698,847.274279127,437.371498401,888.376802834,585.680048949,841.746044131,418.958937203,885.666933575,580.587686861,875.31418622,413.601966883,919.825775876
478.212254498,85.5228412509,570.496822894,73.4742176147,483.281910097,108.2399565,557.985821548,98.7185892527,480.790310867,142.825323304,569.602280992,132.990166729,563.749931649,847.397067458,435.946464711,887.993035984,584.440543566,841.744967146,417.35827374,885.275528907,579.313102533,875.120093396,411.947861693,919.285885827
478.158179407,85.8083370058,570.480455648,73.6767983716,483.403412671,108.184647094,557.944749329,98.6118304193,480.372659278,142.950673087,569.48851099,133.049020228,562.430192788,847.229595042,434.47806353,887.676880051,583.209676641,841.810384691,415.654002167,884.964235868,577.683965941,874.752130324,410.310906885,918.901321835
